Sample.mat	Event.label	Event.device	Event.comment	Event.date	Season	Season.moment	Month	Season.code	Season.moment.code	Latitude	Longitude	Env.feature	Depth.nominal	Depth.top.min	Depth.bottom.max	Method	Marine.biome	Ocean.region	Biogeographical.province	pH	CO2	CO2.partial.pressure	CO2.fugacity	HCO3	CO3	Carbon.total	Alkalinity.total	Calcite.saturation.state	Aragonite.saturation.state	NO2	PO4	NO2NO3	Si	NO3	Temperature	Conductivity	Salinity	Density	Oxygen	ChlorophyllA	Ang.scat.coef.470nm	Opt.backscat.coef.470nm	Part.backscat.coef	Fluorescence	Opt.beam.att.coef.660nm	Part.beam.att.coef	PAR.PC	PAR.TO	Ice.free.period	Moon.phase.prop	Sunshine.duration	Iron.5m	Iron.5m.v2	Ammonium.5m	NO2.5m	NO3.5m	NPP.uqartakuvik	NPP.vgpm	Gradient.Surface.temp.SST.	Okubo.Weiss	Lyapunov	Residence.time	acCDOM	acCDOM.atsushi	sCDOM.atsushi	Depth.euph.zone	Depth.Mixed.Layer	Depth.chloro.max	Depth.max.Brunt.Väisälä	Depth.Max.O2	Depth.Min.O2	Depth.nitracline	Carbon.flux	miTAG.SILVA.Taxo.Richness	miTAG.SILVA.Phylo.Diversity	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	OG.Shannon	OG.Richness	OG.Evenness	FC.heterotrophs.cells.mL	FC.autotrophs.cells.mL	FC.bacteria.cells.mL	FC.picoeukaryotes.cells.mL	minimum.generation.time.h
TARA_173_DCM	TARA_20130708T1418Z_173_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Pesant, Marec, Picheral) protist net] [Engineer's log: no end time, no end position written on the sheet] [Curator's log: no end time, no end position written on the sheet]	2013-07-08T14:18:00	summer	early	7	2	1	78.9319	79.0846	discrete depth within the epipelagic zone (ENVO:00000209) within the photic zone (ENVO:00000209), <50 m from a strong peak in chlorophyll fluorescence, within <50 m from the sea floor (ENVO:00000482), <50 m below a marine epipelagic wind mixed layer (ENVO:01000061)	33	31	35	SEQ-(500mL-or-15min)_N180-2000	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.0542	0	1.3839	0.0037	0	0.0072	0.026	0.209065	1.709	0.231772	4.315962	-1.298275	27.545186	34.453663	27.72155	350.87925	1.967997	0.000833	0.003946	0.005712	3.152837	0.536364	0.48787	4.476992	0.801038	304	0	1440	0.00121553147134061	0.001215531471	0.00408161628486899	0.0206187068639944	6.2408983707428	NA	NA	0.84307	NA	0	4.833333	0.0284775793552399	0.0212522352	0.0209891253	54.0266723632812	15	47	19	14	47	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_175_MIX	TARA_20130711T0545Z_175_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	[Logsheet: (Pesant, Marec, Picheral) integrated sampling for PROT]	2013-07-11T05:45:00	summer	early	7	2	1	79.3473	66.2868	depth interval within the epipelagic zone (ENVO:00000209) including the photic zone (ENVO:00000209) and part of the aphotic zone (ENVO:00000210), including a strong peak in chlorophyll fluorescence, within a marine epipelagic wind mixed layer (ENVO:01000061)	0-100	0	100	SEQ-(500mL-or-15min)_N20-180	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	7.983	NA	NA	NA	0.00535	0.01345	0.11845	0.00595	0.01535	0.00515	0.02475	0.180318	1.37375	1.133341	NA	1.050145	29.678267	34.635485	27.81942	322.595	0.581321	0.000389	0.000881	0.00264	2.364292	0.144755	0.096261	0.205169	0.002825	300	0.09	1440	0.0010933797651281	0.001093379765	0.00058937332869391	0.00329365434784753	6.75046539306641	NA	NA	1.6875	NA	0	0	0.0269707022234797	0.034081052	0.0174661208	40.4594020843506	355	33	22	29	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_175_MIX	TARA_20130711T0613Z_175_Combined-EVENTS_CAST	Rosette Vertical Sampling System [RVSS]	[Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20130711T0613Z_175_EVENT_CAST, TARA_20130711T0721Z_175_EVENT_CAST, TARA_20130711T0811Z_175_EVENT_CAST, TARA_20130711T1004Z_175_EVENT_CAST, TARA_20130711T1055Z_175_EVENT_CAST, TARA_20130711T1149Z_175_EVENT_CAST] [Curator's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20130711T0613Z_175_EVENT_CAST, TARA_20130711T0721Z_175_EVENT_CAST, TARA_20130711T0811Z_175_EVENT_CAST, TARA_20130711T1004Z_175_EVENT_CAST, TARA_20130711T1055Z_175_EVENT_CAST, TARA_20130711T1149Z_175_EVENT_CAST]	2013-07-11T06:13:00	summer	early	7	2	1	79.3349	66.2954	depth interval within the epipelagic zone (ENVO:00000209) including part of the photic zone (ENVO:00000209) and part of the aphotic zone (ENVO:00000210), including a strong peak in chlorophyll fluorescence, within a marine epipelagic wind mixed layer (ENVO:01000061)	10-100	10	100	SEQ-(10-100L-or-15min)_W3-20	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.0043	0.0125	0.0912	0.0055	0.0146	0.0049	0.0475	0.35669	2.5925	1.74362	NA	1.025705	29.629266	34.691775	27.839725	314.71675	0.514823	0.000371	0.000757	0.002512	2.380822	0.117353	0.068859	0.151267	0.001624	300	0.09	1440	0.0010933797651281	0.001093379765	0.00058937332869391	0.00329365434784753	6.75046539306641	NA	NA	1.6875	NA	0	0	0.0269707022234797	0.034081052	0.0174661208	40.4594020843506	355	33	22	29	404	NA	25.6204712222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_175_MIX	TARA_20130711T1225Z_175_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Pesant, Marec, Picheral) Protist Net Integrated]	2013-07-11T12:25:00	summer	early	7	2	1	79.4865	66.1758	depth interval within the epipelagic zone (ENVO:00000209) including the photic zone (ENVO:00000209) and part of the aphotic zone (ENVO:00000210), including a strong peak in chlorophyll fluorescence, within a marine epipelagic wind mixed layer (ENVO:01000061)	0-100	0	100	SEQ-(500mL-or-15min)_N180-2000	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	7.983	NA	NA	NA	0.00535	0.01345	0.11845	0.00595	0.01535	0.00515	0.02475	0.180318	1.37375	1.133341	NA	1.203135	29.795457	34.63695	27.82074	323.6093	0.607229	0.000402	0.000969	0.002728	2.369997	0.148037	0.099543	0.219476	0.004951	299	0.09	1440	0.0010933797651281	0.001093379765	0.00058937332869391	0.00329365434784753	6.75046539306641	NA	NA	0.92219	NA	0	0	0.0213176161050797	0.034081052	0.0174661208	40.9185218811035	253	22	34	14	398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_175_SRF	TARA_20130710T0358Z_175_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Logsheet: (Pesant) check underway dat: maybe patchy]	2013-07-10T03:58:00	summer	early	7	2	1	79.2233	66.3435	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209), <10 m from a strong peak in chlorophyll fluorescence	5	3	7	SEQ-(10-100L-or-15min)_W3-20	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	7.983	NA	NA	NA	0.0054	0.01385	0.21605	0.01165	0.03025	0.01625	0.001	0.063634	0.3685	0.523062	2.150477	1.365705	29.61163	34.264755	27.429195	369.289812	1.019477	0.000593	0.00229	0.00403	2.134432	0.346407	0.297913	79.822933	6.700916	300	0.05	1440	0.0010933797651281	0.001093379765	0.00058937332869391	0.00329365434784753	6.75046539306641	NA	NA	1.0604	NA	0	0	0.0225583165884018	0.034081052	0.0174661208	48.5092029571533	374	15	34	13	322	377	6.55335833333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_175_SRF	TARA_20130710T0358Z_175_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Logsheet: (Pesant) check underway dat: maybe patchy]	2013-07-10T03:58:00	summer	early	7	2	1	79.2233	66.3435	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209), <10 m from a strong peak in chlorophyll fluorescence	5	3	7	SEQ-(100L-or-15min)_W>0.8	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	7.983	NA	NA	NA	0.0054	0.01385	0.21605	0.01165	0.03025	0.01625	0.001	0.063634	0.3685	0.523062	2.150477	1.365705	29.61163	34.264755	27.429195	369.289812	1.019477	0.000593	0.00229	0.00403	2.134432	0.346407	0.297913	79.822933	6.700916	300	0.05	1440	0.0010933797651281	0.001093379765	0.00058937332869391	0.00329365434784753	6.75046539306641	NA	NA	1.0604	NA	0	0	0.0225583165884018	0.034081052	0.0174661208	48.5092029571533	374	15	34	13	322	377	6.55335833333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_SRF	TARA_20130701T0320Z_168_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Logsheet: (Pesant) start time line 3: one carboy emtied itself, had to redo the PROT >3µm and the BACT <3µm using water pumped at 06:33]	2013-07-01T03:20:00	summer	early	7	2	1	72.5128	44.0775	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209), <50 m from a strong peak in chlorophyll fluorescence	5	3	7	SEQ-(100L-or-15min)_W>0.8	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	8.016	NA	NA	NA	0	0.01695	0.217	0.00275	0	0.0099	0	0	0.0595	1.725127	0	7.48766	35.668867	34.92331	27.289205	299.0073	0.825342	0.000607	0.002388	0.00409	2.102862	0.388555	0.340062	217.805071	22.314532	365	0.37	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	533.646697998047	NA	0.45599	-0.011538	0.011037	1.222222	0.040421400219202	0.0525113472	0.0165341994	43.0368824005127	15	30	31	35	154	244	4.14093233333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_DCM	TARA_20130701T1234Z_168_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Logsheet: (Pesant) Look at ecotriplet data, last samples for PROT >3µm and BACT <3µm had much lower chla concentration ~1.5 µg/l vs. 4 µg/l for the rest, Instrument filename: tara_ecot_raw_UTC: 130701]	2013-07-01T12:34:00	summer	early	7	2	1	72.5432	44.102	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210), <50 m from a strong peak in chlorophyll fluorescence, <50 m below a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(10-100L-or-15min)_W3-20	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.0103	0	0.1971	0.0094	0	0.0054	0.063	0.098435	0.821	1.135333	0	3.824545	32.396189	34.975345	27.784685	326.3609	1.1063	0.000427	0.001154	0.002881	2.454789	0.248036	0.199541	2.474629	0.195352	365	0.37	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	554.059600830078	NA	0.92917	-0.011538	0.011037	1.222222	0.042028971016407	0.0525113472	0.0165341994	42.1185836791992	19	28	35	36	245	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_SRF	TARA_20130701T0320Z_168_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Logsheet: (Pesant) start time line 3: one carboy emtied itself, had to redo the PROT >3µm and the BACT <3µm using water pumped at 06:33]	2013-07-01T03:20:00	summer	early	7	2	1	72.5128	44.0775	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209), <50 m from a strong peak in chlorophyll fluorescence	5	3	7	SEQ-(10-100L-or-15min)_W3-20	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	8.016	NA	NA	NA	0	0.01695	0.217	0.00275	0	0.0099	0	0	0.0595	1.725127	0	7.48766	35.668867	34.92331	27.289205	299.0073	0.825342	0.000607	0.002388	0.00409	2.102862	0.388555	0.340062	217.805071	22.314532	365	0.37	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	533.646697998047	NA	0.45599	-0.011538	0.011037	1.222222	0.040421400219202	0.0525113472	0.0165341994	43.0368824005127	15	30	31	35	154	244	4.14093233333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_DCM	TARA_20130701T1539Z_168_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Pesant, Marec, Picheral) net_for_protists]	2013-07-01T15:39:00	summer	early	7	2	1	72.6025	44.1798	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210), <50 m from a strong peak in chlorophyll fluorescence, <50 m below a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(500mL-or-15min)_N180-2000	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.0103	0	0.1971	0.0094	0	0.0054	0.063	0.098435	0.821	1.135333	0	3.824545	32.396189	34.975345	27.784685	326.3609	1.1063	0.000427	0.001154	0.002881	2.454789	0.248036	0.199541	2.474629	0.21698	365	0.37	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	553.1728515625	NA	0.92917	-0.011538	0.011037	1.222222	0.0395785458385944	0.0525113472	0.0165341994	42.6583518981934	19	28	35	36	245	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_SRF	TARA_20130701T0624Z_168_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Pesant, Marec, Picheral) net_for_PROTISTS__Done_a_second_time]	2013-07-01T06:24:00	summer	early	7	2	1	72.5977	44.1348	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209), <50 m from a strong peak in chlorophyll fluorescence	5	3	7	SEQ-(500mL-or-15min)_N180-2000	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	8.016	NA	NA	NA	0	0.01695	0.217	0.00275	0	0.0099	0	0	0.0595	1.725127	0	7.48766	35.668867	34.92331	27.289205	299.0073	0.825342	0.000607	0.002388	0.00409	2.102862	0.388555	0.340062	217.805071	23.232121	365	0.37	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	543.018035888672	NA	0.92917	-0.011538	0.011037	1.222222	0.0404142383486032	0.0525113472	0.0165341994	42.4656581878662	19	28	35	36	245	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_DCM	TARA_20130701T1130Z_168_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	[Logsheet: (Pesant, Marec, Picheral) frac_sup_180um_pour_taxo_morpho__Protist_net]	2013-07-01T11:30:00	summer	early	7	2	1	72.5123	44.0733	discrete depth within the epipelagic zone (ENVO:00000209) at the interface of the photic zone (ENVO:00000209) and the aphotic zone (ENVO:00000210), <50 m from a strong peak in chlorophyll fluorescence, <50 m below a marine epipelagic wind mixed layer (ENVO:01000061)	40	38	42	SEQ-(500mL-or-15min)_N20-180	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.0103	0	0.1971	0.0094	0	0.0054	0.063	0.098435	0.821	1.135333	0	3.824545	32.396189	34.975345	27.784685	326.3609	1.1063	0.000427	0.001154	0.002881	2.454789	0.248036	0.199541	2.474629	0.195352	365	0.37	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	533.646697998047	NA	0.92917	-0.011538	0.011037	1.222222	0.040421400219202	0.0525113472	0.0165341994	43.0368824005127	19	28	35	36	245	103	4.14093233333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_MIX	TARA_20130702T0424Z_168_Combined-EVENTS_CAST	Rosette Vertical Sampling System [RVSS]	[Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20130702T0424Z_168_EVENT_CAST, TARA_20130702T0512Z_168_EVENT_CAST, TARA_20130702T0600Z_168_EVENT_CAST, TARA_20130702T0709Z_168_EVENT_CAST, TARA_20130702T0756Z_168_EVENT_CAST, TARA_20130702T0943Z_168_EVENT_CAST] [Curator's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20130702T0424Z_168_EVENT_CAST, TARA_20130702T0512Z_168_EVENT_CAST, TARA_20130702T0600Z_168_EVENT_CAST, TARA_20130702T0709Z_168_EVENT_CAST, TARA_20130702T0756Z_168_EVENT_CAST, TARA_20130702T0943Z_168_EVENT_CAST]	2013-07-02T04:24:00	summer	early	7	2	1	72.5199	44.0552	depth interval within the epipelagic zone (ENVO:00000209) including part of the photic zone (ENVO:00000209) and part of the aphotic zone (ENVO:00000210), including a weak nutricline (ENVO:01000260), with a difference in nitrate concentrations of 5-10 micromoles per kilogramme between 10 m and the depth of the nutricline	10-100	10	100	SEQ-(10-100L-or-15min)_W3-20	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.00745	0	0.11945	0.00035	0	0.0044	0	0.098435	0.821	1.459545	0	3.1072	31.76019	34.978285	27.85433	303.31905	0.321278	0.000371	0.000757	0.002491	2.699	0.106066	0.057573	0.822609	0.025193	365	0.28	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	431.969772338867	NA	1.4538	-0.011538	0.011037	1.222222	0.0420451685786247	0.0525113472	0.0165341994	42.1732788085938	12	NA	40	39	125	76	4.62677677777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_MIX	TARA_20130702T0424Z_168_Combined-EVENTS_CAST	Rosette Vertical Sampling System [RVSS]	[Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20130702T0424Z_168_EVENT_CAST, TARA_20130702T0512Z_168_EVENT_CAST, TARA_20130702T0600Z_168_EVENT_CAST, TARA_20130702T0709Z_168_EVENT_CAST, TARA_20130702T0756Z_168_EVENT_CAST, TARA_20130702T0943Z_168_EVENT_CAST] [Curator's log: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20130702T0424Z_168_EVENT_CAST, TARA_20130702T0512Z_168_EVENT_CAST, TARA_20130702T0600Z_168_EVENT_CAST, TARA_20130702T0709Z_168_EVENT_CAST, TARA_20130702T0756Z_168_EVENT_CAST, TARA_20130702T0943Z_168_EVENT_CAST]	2013-07-02T04:24:00	summer	early	7	2	1	72.5199	44.0552	depth interval within the epipelagic zone (ENVO:00000209) including part of the photic zone (ENVO:00000209) and part of the aphotic zone (ENVO:00000210), including a weak nutricline (ENVO:01000260), with a difference in nitrate concentrations of 5-10 micromoles per kilogramme between 10 m and the depth of the nutricline	10-100	10	100	SEQ-(100L-or-15min)_W>0.8	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.00745	0	0.11945	0.00035	0	0.0044	0	0.098435	0.821	1.459545	0	3.1072	31.76019	34.978285	27.85433	303.31905	0.321278	0.000371	0.000757	0.002491	2.699	0.106066	0.057573	0.822609	0.025193	365	0.28	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	431.969772338867	NA	1.4538	-0.011538	0.011037	1.222222	0.0420451685786247	0.0525113472	0.0165341994	42.1732788085938	12	NA	40	39	125	76	4.62677677777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_MIX	TARA_20130702T0405Z_168_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	[Logsheet: (Pesant, Marec, Picheral) frac_sup_180um_pour_taxo_morpho__INTegrated depths sampling__Net for Protists]	2013-07-02T04:05:00	summer	early	7	2	1	72.5144	44.0528	depth interval within the epipelagic zone (ENVO:00000209) including the photic zone (ENVO:00000209) and part of the aphotic zone (ENVO:00000210), including a weak nutricline (ENVO:01000260), with a difference in nitrate concentrations of 5-10 micromoles per kilogramme between 10 m and the depth of the nutricline	0-100	0	100	SEQ-(500mL-or-15min)_N20-180	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	8.016	NA	NA	NA	0.0073	0	0.1971	7e-04	0	0.0054	0	0.046264	0.4425	1.725127	0	3.25548	31.892907	34.97715	27.84225	302.4059	0.385987	0.00038	0.000821	0.002556	2.650134	0.126217	0.077723	1.11403	0.041989	365	0.28	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	439.147979736328	NA	1.4538	-0.011538	0.011037	1.222222	0.0413166359066963	0.0525113472	0.0165341994	42.5945110321045	12	NA	40	39	125	76	4.62677677777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_SRF	TARA_20130701T0804Z_168_EVENT_NET	plankton net [NET-DOUBLE-20]+[SIEVE-180]	[Logsheet: (Pesant, Marec, Picheral) net_for_PROTISTS]	2013-07-01T08:04:00	unknown	unknown	7	NA	NA	72.6406	44.1545	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209)	5	3	7	SEQ-(500mL-or-15min)_N20-180	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	8.016	NA	NA	NA	0	0.01695	0.217	0.00275	0	0.0099	0	0	0.0595	1.725127	0	7.48766	35.668867	34.92331	27.289205	299.0073	0.825342	0.000607	0.002388	0.00409	2.102862	0.388555	0.340062	217.805071	22.725553	365	0.37	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	522.828308105469	NA	NA	-0.011538	0.011037	1.222222	0.0388304200023413	0.0525113472	0.0165341994	42.788875579834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_168_MIX	TARA_20130702T1010Z_168_EVENT_NET	plankton net [NET-BONGO-180]+[SIEVE-2000]	[Logsheet: (Pesant, Marec, Picheral) INTegrated depths sampling__Protist Net]	2013-07-02T10:10:00	summer	early	7	2	1	72.5557	44.096	depth interval within the epipelagic zone (ENVO:00000209) including the photic zone (ENVO:00000209) and part of the aphotic zone (ENVO:00000210), including a strong peak in chlorophyll fluorescence	0-100	0	100	SEQ-(500mL-or-15min)_N180-2000	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	8.016	NA	NA	NA	0.0073	0	0.1971	7e-04	0	0.0054	0	0.046264	0.4425	1.725127	0	3.25548	31.892907	34.97715	27.84225	302.4059	0.385987	0.00038	0.000821	0.002556	2.650134	0.126217	0.077723	1.11403	0.050344	365	0.28	1440	0.000430005408513049	0.0004300054085	0.00697931119551261	0.00160999117982404	0.0414304937197206	416.954940795898	NA	1.327	-0.011538	0.011037	1.222222	0.042028971016407	0.0525113472	0.0165341994	42.1185836791992	13	30	31	44	136	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_173_DCM	TARA_20130708T1100Z_173_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	[Logsheet: (Pesant, Marec, Picheral) tara_eco670_130708.raw / .eng]	2013-07-08T11:00:00	summer	early	7	2	1	78.9354	79.0604	discrete depth within the epipelagic zone (ENVO:00000209) within the photic zone (ENVO:00000209), <50 m from a strong peak in chlorophyll fluorescence, within <50 m from the sea floor (ENVO:00000482), <50 m below a marine epipelagic wind mixed layer (ENVO:01000061)	35	33	37	SEQ-(100L-or-15min)_W>0.8	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	NA	NA	NA	NA	0.0542	0	1.3839	0.0037	0	0.0072	0.026	0.209065	1.709	0.231772	4.427788	-1.29785	27.548608	34.4561	27.72345	348.000625	2.003142	0.000857	0.004112	0.005878	3.166069	0.521405	0.472911	2.853256	0.635657	304	0	1440	0.00121553147134061	0.001215531471	0.00408161628486899	0.0206187068639944	6.2408983707428	NA	NA	0.84307	NA	0	4.833333	0.0284775793552399	0.0212522352	0.0209891253	54.0266723632812	15	47	19	14	47	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_173_SRF	TARA_20130708T0412Z_173_EVENT_PUMP	high volume peristaltic pump [HVP-PUMP]	none	2013-07-08T04:12:00	summer	early	7	2	1	78.9564	79.4201	discrete depth within the epipelagic zone (ENVO:00000209) at the top of the photic zone (ENVO:00000209), <50 m from a strong peak in chlorophyll fluorescence	5	3	7	SEQ-(10-100L-or-15min)_W3-20	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	8.051	NA	NA	NA	0.0218	0.00095	0.43265	0.00325	0	0.005	0.0015	0.056871	0.441	0.273079	2.099614	-0.160312	27.863895	33.613775	26.994413	385.28075	0.417069	0.000511	0.001722	0.003468	2.28495	0.168573	0.120079	161.90166	19.445208	304	0	1440	0.00121553147134061	0.001215531471	0.00408161628486899	0.0206187068639944	6.2408983707428	NA	NA	0.84307	NA	0	4.833333	NA	0.0212522352	0.0209891253	NA	15	47	19	14	47	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
