sample	station	event_date	marine_biome	ocean_region	biogeo_province	depth	biomeplot	polar	complete	coral_station	Season	Season.moment	Month	Season.code	Season.moment.code	Depth.nominal	Depth.top.min	Depth.bottom.max	Marine.biome	Ocean.region	Biogeographical.province	pH	CO2	CO2.partial.pressure	CO2.fugacity	HCO3	CO3	Carbon.total	Alkalinity.total	Calcite.saturation.state	Aragonite.saturation.state	NO2	PO4	NO2NO3	Si	NO3	Temperature	Conductivity	Salinity	Density	Oxygen	ChlorophyllA	Ang.scat.coef.470nm	Opt.backscat.coef.470nm	Part.backscat.coef	Fluorescence	Opt.beam.att.coef.660nm	Part.beam.att.coef	PAR.PC	PAR.TO	Ice.free.period	Moon.phase.prop	Sunshine.duration	Iron.5m	Iron.5m.v2	Ammonium.5m	NO2.5m	NO3.5m	NPP.uqartakuvik	NPP.vgpm	Gradient.Surface.temp.SST.	Okubo.Weiss	Lyapunov	Residence.time	acCDOM	acCDOM.atsushi	sCDOM.atsushi	Depth.euph.zone	Depth.Mixed.Layer	Depth.chloro.max	Depth.max.Brunt.Väisälä	Depth.Max.O2	Depth.Min.O2	Depth.nitracline	Carbon.flux	miTAG.SILVA.Taxo.Richness	miTAG.SILVA.Phylo.Diversity	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	OG.Shannon	OG.Richness	OG.Evenness	FC.heterotrophs.cells.mL	FC.autotrophs.cells.mL	FC.bacteria.cells.mL	FC.picoeukaryotes.cells.mL	minimum.generation.time.h	OR	lat	long
TARA_044_SRF	TARA_044	2010-04-11	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	no	no	spring	early	4	1	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	3e-04	0	0	0	0	0.0045	0.1225	0.044	2.2655	0	30.520165	58.974537	35.04006	21.576255	187.75135	0.042015	5.7e-05	0.000358	0.002007	0.97225	0.025297	0.030625	NA	NA	365	0.09	730	0.00137760785097877	0.001377607851	0.0154510623154541	0.007958740927279	0.00404140256190052	NA	NA	0.62578	0.00089	0.023736	0	0.00802246807143092	NA	NA	87.9685211181641	25	64	65	34	815	70	0.794207722222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	2.7872	71.481
TARA_045_SRF	TARA_045	2010-04-13	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	yes	no	spring	early	4	1	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.826529	30.59345	59.065736	35.0481	21.558975	186.0215	0.058503	7e-05	0.000487	0.002136	0.915	0.022849	0.029917	NA	NA	365	0.01	727	0.00132069057629754	0.001320690576	0.0165928991821905	0.00728860427625477	0.00553379537692914	NA	193.666	0.53025	0.111952	0.069572	0	0.00751804164610803	NA	NA	91.6163673400879	43	47	52	15	865	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	0.0023	71.6311
TARA_046_SRF	TARA_046	2010-04-15	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	no	no	autumn	early	4	3	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	8.016174	10.576483	422.817683	421.566212	0.00675	0.0026	0.00815	0.00185	0.00725	7e-04	0.0045	0.102	0.047	1.947	0.436989	30.12475	58.657399	35.1113	21.76745	185.755	0.148923	0.000283	0.001992	0.003641	0.93875	0.084946	0.097604	NA	34.954927	365	0.01	726	0.00127992371562868	NA	0.0164385042153299	0.00912012586680551	0.00839148011679451	NA	236.284	0.6748	0.04222	0.059455	3.5	0.0216879323124886	NA	NA	59.7291431427002	23	64	57	13	64	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-0.6623	73.1629
TARA_047_DCM	TARA_047	2010-04-16	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	DCM	Trades	Non polar	no	no	autumn	early	4	3	1	55	53	57	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	0.00685	0.00225	8e-04	5e-04	0.00025	0.006	0.199	0.221	2.8465	0	27.61325	56.386444	35.384875	22.81435	182.6095	0.132556	0.000113	0.000813	0.002464	1.2375	0.037896	0.050554	NA	0.795409	365	0.04	724	0.0013135730017287	0.001313573002	0.016535838910689	0.00839672097936273	0.00809043079304198	NA	NA	0.27021	0.013305	0.045411	0	0.00716993631795049	NA	NA	92.7633781433105	23	60	57	30	737	112	0.168591777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-2.0409	72.1645
TARA_047_SRF	TARA_047	2010-04-16	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	SRF	Trades	Non polar	no	no	autumn	early	4	3	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	NA	NA	NA	NA	0	7e-04	7e-04	0	0	0	0.001	0.093	0.018	2.284	0	30.15995	58.399554	34.91195	21.60515	187.3595	0.110314	7.7e-05	0.000566	0.002214	0.855	0.016778	0.029435	NA	33.558164	365	0.04	724	0.0013135730017287	0.001313573002	0.016535838910689	0.00839672097936273	0.00809043079304198	NA	NA	0.27021	0.013305	0.045411	0	0.00716993631795049	NA	NA	92.7633781433105	23	60	57	30	737	112	0.168591777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-2.0409	72.1645
TARA_048_SRF	TARA_048	2010-04-19	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	SRF	Trades	Non polar	no	no	autumn	early	4	3	1	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	NA	NA	NA	NA	0	0.00125	7e-04	0	0	0	0.0055	0.0825	0.07475	2.22425	0	29.818108	56.960341	34.184183	21.176983	187.35	0.077086	4.1e-05	0.000392	0.002033	0.84	0.045076	0.028455	NA	35.268267	365	0.26	712	0.00120944560815891	0.001209445608	0.0138702445353071	0.00699915674825509	0.00811701295121262	NA	173.214	0.16211	-0.11828	0.067544	3.777778	0.00659881695173681	NA	NA	95.0235900878906	23	57	33	26	95	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-9.3921	66.4228
TARA_049_SRF	TARA_049	2010-04-23	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	SRF	Trades	Non polar	no	yes	autumn	middle	4	3	2	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	NA	NA	NA	NA	0	0.0048	0.0072	0	0.0013	0	0.006	0.096	0.062	2.436	0	28.2729	55.783067	34.4863	21.9195	192.5495	NA	0.000409	0.002927	0.00457	0.9475	0.108939	0.092318	NA	NA	365	0.7	696	0.00110425098682754	0.001104250987	0.011667649106433	0.00489392255743345	0.00694174847255151	NA	NA	0.61512	0.21197	0.135263	1.694444	0.0249324450269341	NA	NA	50.8921508789062	NA	6	7	4	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-16.8082	59.5043
TARA_050_DCM	TARA_050	2010-05-09	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	DCM	Trades	Non polar	no	no	autumn	middle	5	3	2	120	112	130	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	NA	NA	NA	NA	0	0.0212	0.0044	0.0013	0.0016	0	0.118	0.136	0.274	2.436	0.532471	23.396635	51.681054	35.17266	23.956665	191.59255	0.124049	5.1e-05	0.000493	0.002144	1.2325	0.013573	0.033865	NA	0.026696	365	0.21	671	0.000995480300237735	0.0009954803002	0.0117760570719838	0.0069710798173522	0.00383655703626573	NA	NA	0.27138	-0.065955	0.075282	9.833333	0.00703822891227901	NA	NA	102.965103149414	73	105	83	81	189	189	0.0602247777777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-21.4612	56.7654
TARA_050_SRF	TARA_050	2010-05-09	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	SRF	Trades	Non polar	no	no	autumn	middle	5	3	2	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	8.062792	9.957814	374.07535	372.932825	0	0.0014	0.0013	0	0	0	0.002	0.076	0.026	2.256	0.583605	27.5493	55.682784	34.949725	22.503855	194.3573	0.052666	6.5e-05	0.000589	0.002236	0.938625	0.019679	0.039971	NA	23.187098	365	0.21	671	0.000995480300237735	0.0009954803002	0.0117760570719838	0.0069710798173522	0.00383655703626573	NA	NA	0.37852	-0.065955	0.075282	9.833333	0.00687231915071607	NA	NA	103.701354980469	72	114	82	571	972	971	0.0823083333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-21.4612	56.7654
TARA_051_SRF	TARA_051	2010-05-11	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	SRF	Trades	Non polar	no	no	autumn	middle	5	3	2	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	NA	NA	NA	NA	0	0.0011	0.0011	0	0	0	0	0.07325	0.138	1.8665	0.532471	27.488383	55.605019	34.939958	22.516108	194.433917	0.077188	7.3e-05	0.000569	0.002216	0.875	0.013741	0.037763	NA	25.387219	365	0.07	669	0.00097728045269226	0.0009772804527	0.0112990311657389	0.00802495745786776	0.00405946664977819	NA	NA	0.89076	0.125682	0.036539	0	0.00637685880064964	NA	NA	106.005493164062	40	79	77	72	149	144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-21.4523	54.2966
TARA_051_DCM	TARA_051	2010-05-11	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	DCM	Trades	Non polar	no	no	autumn	middle	5	3	2	85	83	87	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	NA	NA	NA	NA	0	0.0317	0.00705	0.0023	0.0026	3e-04	0.01425	0.1035	0.0175	2.310375	0.532471	24.908367	52.982699	34.978367	23.357533	204.4515	0.127522	7.4e-05	0.00058	0.002229	1.07375	0.019354	0.043377	NA	0.121606	365	0.07	669	0.00097728045269226	0.0009772804527	0.0112990311657389	0.00802495745786776	0.00405946664977819	NA	NA	0.89076	0.125682	0.036539	0	0.00725012901239097	NA	NA	98.2995223999023	40	79	77	72	149	144	0.278555222222222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-21.4523	54.2966
TARA_052_SRF	TARA_052	2010-05-17	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	SRF	Trades	Non polar	no	no	autumn	middle	5	3	2	5	3	7	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	7.612326	33.461945	1266.083085	1262.233779	0	0.0061	0.0022	0	0	0	0	0.119	0	2.666	0.532471	27.956483	55.536084	34.54545	22.067625	191.628083	0.134305	8.1e-05	0.000615	0.002258	0.977083	0.021469	0.047036	NA	30.189334	365	0.14	678	0.00104826559739498	0.001048265597	0.0105025597537557	0.00593672622926533	0.00694656484605124	NA	172.66325	0.20159	0.274476	0.074677	2.138889	0.00830112583935261	NA	NA	96.5019493103027	53	82	79	470	958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-16.807	53.9117
TARA_052_DCM	TARA_052	2010-05-17	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	DCM	Trades	Non polar	yes	no	autumn	middle	5	3	2	75	73	77	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	NA	NA	NA	NA	0	0.0296	0.0091	0.0057	0	0.0017	0.032	0.159	0.4675	2.824	0.532471	25.212642	53.187127	34.896833	23.203642	194.81775	0.228414	0.000106	0.000788	0.002434	1.180417	0.030475	0.056042	NA	1.076232	365	0.14	678	0.00104826559739498	0.001048265597	0.0105025597537557	0.00593672622926533	0.00694656484605124	NA	172.66325	0.18796	0.274476	0.074677	2.138889	0.00830112583935261	NA	NA	96.5019493103027	63	68	73	448	170	166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-16.807	53.9117
TARA_053_SRF	TARA_053	2010-05-25	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	SRF	Coastal	Non polar	no	no	autumn	late	5	3	3	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.532471	28.9154	57.067915	34.9076	22.0233	193.59375	0.044092	0.000213	0.001426	0.003073	1.03875	0.056637	0.066163	NA	25.144194	365	0.93	687	0.00107386096109015	NA	0.0122449710033834	0.00228916898292179	0.0140580974208812	NA	NA	0.2822	0.54225	0.14768	0	0.0101468060165644	NA	NA	77.0850563049316	50	80	80	59	964	110	0.371450111111111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-13.0579	46.9673
TARA_054_SRF	TARA_054	2010-05-25	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	SRF	Coastal	Non polar	no	no	autumn	late	5	3	3	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	0.0028	0.0061	0.0178	0.0016	0.0021	9e-04	0.011375	0	0	NA	NA	29.305763	57.564432	34.96295	21.934312	189.6795	0.104507	0.000443	0.003017	0.004664	1.0225	0.090988	0.11315	NA	NA	365	0.93	687	0.00106827544126039	NA	0.0118023779553672	0.00302909547463059	0.016038789258649	NA	NA	NA	0.903902	0.080656	5.666667	0.112331658601761	NA	NA	24.2125668525696	23	23	10	12	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-12.8071	45.2249
TARA_057_SRF	TARA_057	2010-06-27	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	SRF	Coastal	Non polar	no	yes	winter	early	6	4	1	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.553475	54.874756	35.124517	22.953567	194.060917	0.140592	0.000111	0.000656	0.002306	0.931875	0.022443	0.054058	NA	22.541142	365	0.99	667	0.00100945199180084	0.001009451992	0.0107390165018539	0.00596925961629798	0.0116770632254581	NA	374.343	0.30546	-0.1419	NA	2	0.0198227940127254	NA	NA	64.0517463684082	17	13	5	17	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-17.0244	42.7415
TARA_058_SRF	TARA_058	2010-06-29	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	SRF	Coastal	Non polar	no	no	winter	early	6	4	1	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	0	0.0042	0.0033	0	0	0	0.006707	0	0	2.464084	0.820273	26.550545	54.858001	35.1145	22.94705	194.8621	0.10957	0.00012	0.000717	0.002365	0.946562	0.02865	0.058972	NA	21.798942	365	0.91	665	0.00100018053005139	0.00100018053	0.0110999473060171	0.00756411021575332	0.013670702620099	NA	NA	0.57095	0.557628	0.197237	0	0.0152406757697463	NA	NA	71.8316497802734	45	54	66	35	1148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-17.2245	42.3017
TARA_058_DCM	TARA_058	2010-06-29	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	DCM	Coastal	Non polar	yes	no	winter	early	6	4	1	66	64	68	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	0.0041	0.061	0.016	0.005	0.0045	0.0016	0.025376	0	0.063072	2.513803	0.820273	25.113925	53.4409	35.162694	23.430525	181.101938	0.197343	0.000152	0.000939	0.002588	1.135	0.042033	0.072356	NA	0.115195	365	0.91	666	0.00100018053005139	0.00100018053	0.0110999473060171	0.00756411021575332	0.013670702620099	NA	317.4385	0.90723	0.557628	0.197237	0	0.015841749496758	NA	NA	69.3657150268555	37	71	99	26	132	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-17.2245	42.3017
TARA_062_SRF	TARA_062	2010-07-03	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	SRF	Coastal	Non polar	yes	yes	winter	early	7	4	1	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	365	0.61	648	0.000909213655783484	NA	0.0123374316220482	0.0175417427284022	0.0338635710844149	NA	343.789	0.96693	-0.113784	0.04422	8.944444	0.0140518564730883	NA	NA	71.6178665161133	71	76	81	422	934	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-22.3368	40.3411
TARA_064_SRF	TARA_064	2010-07-07	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	SRF	Coastal	Non polar	no	no	winter	early	7	4	1	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	8.103935	10.334428	340.035166	338.927141	0	0.0089	0.0103	0.0012	0.0034	0	0.004	0.084	0	1.7665	0	22.2414	50.627338	35.32467	24.39702	210.2395	0.136664	0.000181	0.001237	0.00289	1.057375	0.039262	0.074194	NA	13.575859	365	0.22	620	0.000803409852475549	0.0008034098525	0.0101982532069087	0.0306574714680513	0.0747607639059424	NA	550.3075	0.24112	0.676958	0.119044	0	0.0221156449988484	NA	NA	62.0719242095947	140	76	163	812	1514	NA	0.924124666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-29.486	37.8939
TARA_064_DCM	TARA_064	2010-07-07	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	DCM	Coastal	Non polar	yes	no	winter	early	7	4	1	60	58	62	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	0	0.0135	0.0167	0.0015	0.0047	0	0.002	0.0815	NA	1.7455	0	22.208705	50.639034	35.34241	24.42257	208.6057	0.145836	0.000179	0.00122	0.002874	1.0465	0.023901	0.058832	NA	0.040865	365	0.22	620	0.000803409852475549	0.0008034098525	0.0101982532069087	0.0306574714680513	0.0747607639059424	NA	552.457	0.33098	0.676958	0.119044	0	0.0221156449988484	NA	NA	62.0719242095947	136	68	159	280	179	183	0.924124666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-29.486	37.8939
TARA_065_DCM	TARA_065	2010-07-12	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	DCM	Coastal	Non polar	no	no	winter	early	7	4	1	30	28	32	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.72823	50.243733	35.451512	24.64465	207.48285	0.177651	0.000195	0.001296	0.002951	1.20625	0.045474	0.076206	NA	0.043008	365	0.01	597	0.000760815028722088	NA	0.00992695808721085	0.0657000627058248	0.482149295198421	NA	621.475	0.95635	4.780821	0.143321	0	0.0273407716304064	NA	NA	56.1156425476074	66	27	NA	13	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-35.1728	26.2868
TARA_065_SRF	TARA_065	2010-07-12	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	SRF	Coastal	Non polar	yes	no	winter	early	7	4	1	5	3	7	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.76357	50.276728	35.449638	24.629613	207.5812	0.176479	0.000183	0.001194	0.002849	1.197	0.048988	0.07972	NA	0.86456	365	0.01	597	0.000760815028722088	NA	0.00992695808721085	0.0657000627058248	0.482149295198421	NA	621.475	0.72208	4.780821	0.143321	0	0.0279585877433419	NA	NA	55.8332805633545	78	20	88	679	1186	NA	2.66564944444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IO	-35.1728	26.2868
TARA_066_SRF	TARA_066	2010-07-15	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	SRF	Coastal	Non polar	yes	no	winter	early	7	4	1	5	3	7	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	8.10696	12.73317	342.386945	341.167562	0.0244	0.0271	0.0302	0.0051	0.0139	0.0013	0.3025	0.343	3.34	2.7435	2.426286	15.013362	43.307084	35.3233	26.2141	239.93725	0.221666	0.000222	0.001227	0.002897	1.258125	0.09772	0.130139	NA	9.435831	365	0.19	601	0.000311998861434404	NA	0.019386056655397	0.184693300475677	1.54572241504987	NA	810.68	1.2322	0.143048	0.098545	0	0.0380552299320698	NA	NA	48.0222434997559	91	31	100	14	451	106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAO	-34.874	18.0728
TARA_066_DCM	TARA_066	2010-07-15	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	DCM	Coastal	Non polar	no	no	winter	early	7	4	1	30	30	30	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	NA	NA	NA	NA	0.0245	0.0276	0.0296	0.00545	0.01535	0.00175	0.284	0.34975	3.309875	2.5895	2.739389	15.014	43.305703	35.32305	26.21755	239.791063	0.221666	0.000228	0.001227	0.002897	1.2525	0.098145	0.130564	NA	0.350859	365	0.19	602	0.000311998861434404	NA	0.019386056655397	0.184693300475677	1.54572241504987	NA	724.197	1.2642	0.143048	0.098545	0	0.035018602386117	NA	NA	49.8191680908203	67	23	NA	15	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAO	-34.874	18.0728
TARA_067_SRF	TARA_067	2010-09-07	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	SRF	Coastal	Non polar	yes	no	winter	late	9	4	3	5	3	7	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	8.025701	17.005393	425.604647	424.045046	0.2919	0.07385	2.1997	0.0483	0.1434	0.0288	NA	NA	NA	NA	1.264607	13.04322	40.873929	34.870735	26.28407	252.63145	0.765222	0.000972	0.00646	0.008134	4.093218	1.25192	1.197978	NA	0.054594	365	0.01	697	0.00041588182648411	NA	0.0433757677674294	0.060270548487703	0.0989943367118637	NA	5070.88	1.659	0.04459	0	1.111111	0.171702735126019	NA	NA	13.0337634086609	13	13	22	13	64	61	0.628555666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAO	-32.114	17.6885
TARA_068_SRF	TARA_068	2010-09-13	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	SRF	Trades	Non polar	yes	no	winter	late	9	4	3	5	3	7	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	8.087022	12.727681	363.350186	362.087593	0	0.0462	0.01515	0.00255	0.0034	0.00155	0.201	0.1455	0.939	1.9865	1.103865	16.86368	45.547336	35.686225	26.07397	234.8614	0.316174	0.000204	0.001136	0.002805	1.938673	0.226674	0.166425	NA	23.357918	365	0.32	710	0.000368279658384078	0.0003682796584	0.0158079856385787	0.0605974495410919	0.129485512462755	NA	446.399	0.097628	0.069036	0.120437	6.388889	0.014394364785403	NA	NA	70.5866279602051	210	32	4	13	248	142	0.254138277777778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAO	-31.0198	4.6685
TARA_068_DCM	TARA_068	2010-09-14	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	DCM	Trades	Non polar	no	no	winter	late	9	4	3	50	48	52	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	NA	NA	NA	NA	0	0.0692	0.0183	0.0038	0.0048	0.0024	0.285	0.227	1.08	2.436	0.904785	16.74878	45.448374	35.68407	26.101325	231.9774	0.325714	0.000179	0.000991	0.002659	2.011787	0.165229	0.105138	NA	0.383273	365	0.42	711	0.000368279658384078	0.0003682796584	0.0158079856385787	0.0605974495410919	0.129485512462755	NA	446.399	0.11343	0.069036	0.120437	6.388889	0.0154816983267665	NA	NA	75.1965065002441	156	42	353	237	1320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAO	-31.0198	4.6685
