sample_id_pangaea	par	depth_bathy	lyapunov_exp	temperature	chla	backscattering	depth_chl_max	mixed_layer_depth_sigma	depth_max_brunt_väisälä	nitrite	phosphate	nitrate_nitrite	silicate	nstar
TARA_N010000198	29.546314	-440	0	1.365705	1.019477	0.00403	15	25	34	0.001	0.063634	0.3685	0.523062	-0.649644
TARA_N010000204	11.915649	-540	0	0.994025	0	0.001907	33	11	9					
TARA_N010000212	3.16794	-1053	0.113334	-0.479225	1.1319	0.003335	26	37	47	0.0895	0.560568	0.411	0.298067	-8.558088
TARA_N010000218	3.16794	-1053	0.113334	-0.479225	1.1319	0.003335	26	37	47	0.0895	0.560568	0.411	0.298067	-8.558088
TARA_N010000225	3.16794	-1053	0.113334	-0.479225	1.1319	0.003335	33	42	55	0.0895	0.560568	0.411	0.298067	-8.558088
TARA_N010000229	3.22866	-1053	0.113334	-0.479225	1.1319	0.003335	33	42	55	0.0895	0.560568	0.411	0.298067	-8.558088
TARA_N010000231	3.22866	-1046	0.113334	1.230869	0	0.001814	24	32	48					
TARA_N010000238	3.22866	-1046	0.113334	1.230869	0	0.001814	24	32	48					
TARA_N010000244	3.474255	-661	0	1.445315	0.771475	0.004098	13	16	58	0.128	0.220883	1.24175	1.04231	-2.292378
TARA_N010000253	3.474255	-661	0	1.445315	0.771475	0.004098	13	16	58	0.128	0.220883	1.24175	1.04231	-2.292378
TARA_N010000264	3.725886	-680	0	1.445315	0.771475	0.004098	14	25	35	0.128	0.220883	1.24175	1.04231	-2.292378
TARA_N010000272	3.474255	-661	0	1.445315	0.771475	0.004098	13	16	58	0.128	0.220883	1.24175	1.04231	-2.292378
TARA_N010000281	3.725886	-680	0	3.03554	0	0.002097	14	25	35					
TARA_N010000283	3.725886	-680	0	3.03554	0	0.002097	14	25	35					
TARA_N010000287	4.667115	-344	0	3.1965	0.39292	0.002978	13	49	112	0.1665	0.312072	1.916	0.819597	-3.077152
TARA_N010000291	4.667115	-344	0	3.1965	0.39292	0.002978	13	49	112	0.1665	0.312072	1.916	0.819597	-3.077152
TARA_N010000295	4.667115	-344	0	3.1965	0.39292	0.002978	13	49	112	0.1665	0.312072	1.916	0.819597	-3.077152
TARA_N010000300	4.667115	-344	0	3.1965	0.39292	0.002978	13	49	112	0.1665	0.312072	1.916	0.819597	-3.077152
TARA_N010000304	7.141685	-489	0	2.496125	0.825917	0.003484	18	19	94					
TARA_N010000308	7.141685	-489	0	2.496125	0.825917	0.003484	18	19	94					
TARA_N010000313	7.141685	-513	0	4.20173	0	0.002966		15	89					
TARA_N010000318	36.37641	-87	0	-0.160312	0.417069	0.003468	47	10	19	0.0015	0.056871	0.441	0.273079	-0.468936
TARA_N010000322	35.79881	-87	0	-1.298275	1.967997	0.005712	47	10	19	0.026	0.209065	1.709	0.231772	-1.63604
TARA_N010000326	28.99674	-437	0	1.050145	0.581321	0.00264	33		22	0.02475	0.180318	1.37375	1.133341	-1.511338
TARA_N010000330	28.99674	-437	0	1.025705	0.514823	0.002512	33		22	0.0475	0.35669	2.5925	1.74362	-3.11454
TARA_N010000334	28.99674	-437	0	1.025705	0.514823	0.002512	33		22	0.0475	0.35669	2.5925	1.74362	-3.11454
TARA_N010000338	30.28572	-484	0	1.203135	0.607229	0.002728	22	10	34	0.02475	0.180318	1.37375	1.133341	-1.511338
TARA_N010000439	30.535398	-449	0	1.47689	0	0.002002	16	10	3	0.019	0.730535	11.508	4.994604	-0.180560000000002
TARA_N010000444	29.546314	-440	0	1.365705	1.019477	0.00403	15	25	34	0.001	0.063634	0.3685	0.523062	-0.649644
TARA_N010000450	30.535398	-449	0	1.47689	0	0.002002	16	10	3	0.019	0.730535	11.508	4.994604	-0.180560000000002
TARA_N010000452	29.546314	-440	0	1.365705	1.019477	0.00403	15	25	34	0.001	0.063634	0.3685	0.523062	-0.649644
TARA_N010000467	33.026367	-3083	0.058176	1.899612	2.780097	0.003632	14	19	25	0.101	0.290483	2.7725	4.18531	-1.875228
TARA_N010000474	33.026367	-3083	0.058176	1.899612	2.780097	0.003632	14	19	25	0.101	0.290483	2.7725	4.18531	-1.875228
TARA_N010000479	32.53776	-2937	0.058176	0.099535	0	0.001849	104		573					
TARA_N010000481	32.53776	-2937	0.058176	0.099535	0	0.001849	104		573					
TARA_N010000490	35.262463	-267	0.011037	7.48766	0.825342	0.00409	30	15	31	0	0	0.0595	1.725127	0.0595
TARA_N010000492	35.262463	-268	0.011037	3.824545	1.1063	0.002881	28	19	35	0.063	0.098435	0.821	1.135333	-0.75396
TARA_N010000496	35.262463	-268	0.011037	3.824545	1.1063	0.002881	28	19	35	0.063	0.098435	0.821	1.135333	-0.75396
TARA_N010000501	35.262463	-267	0.011037	7.48766	0.825342	0.00409	30	15	31	0	0	0.0595	1.725127	0.0595
TARA_N010000506	35.388226	-268	0.011037	3.824545	1.1063	0.002881	28	19	35	0.063	0.098435	0.821	1.135333	-0.75396
TARA_N010000510	35.237324	-268	0.011037	7.48766	0.825342	0.00409	28	19	35	0	0	0.0595	1.725127	0.0595
TARA_N010000514	35.262463	-268	0.011037	3.824545	1.1063	0.002881	28	19	35	0.063	0.098435	0.821	1.135333	-0.75396
TARA_N010000522	35.262463	-266	0.011037	3.1072	0.321278	0.002491		11	40	0	0.098435	0.821	1.459545	-0.75396
TARA_N010000526	35.262463	-266	0.011037	3.1072	0.321278	0.002491		11	40	0	0.098435	0.821	1.459545	-0.75396
TARA_N010000531	35.262463	-266	0.011037	3.25548	0.385987	0.002556		11	40	0	0.046264	0.4425	1.725127	-0.297724
TARA_N010000537	35.388226		0.011037	7.48766	0.825342	0.00409				0	0	0.0595	1.725127	0.0595
TARA_N010000539	35.237324	-266	0.011037	3.25548	0.385987	0.002556	30	12	31	0	0.046264	0.4425	1.725127	-0.297724
TARA_N010000547	35.79881	-87	0	-1.29785	2.003142	0.005878	47	10	19	0.026	0.209065	1.709	0.231772	-1.63604
TARA_N010000551	34.829765	-87	0	-0.160312	0.417069	0.003468	47	10	19	0.0015	0.056871	0.441	0.273079	-0.468936
TARA_N010000555	34.829765	-87	0	-0.160312	0.417069	0.003468	47	10	19	0.0015	0.056871	0.441	0.273079	-0.468936
TARA_N010000560	35.79881	-87	0	-1.29785	2.003142	0.005878	47	10	19	0.026	0.209065	1.709	0.231772	-1.63604
TARA_N010000567	36.37641	-87	0	-0.160312	0.417069	0.003468	47	10	19	0.0015	0.056871	0.441	0.273079	-0.468936
TARA_N010000578	34.51677	-2387	0.101888	10.79018	0.789471	0.002213	54	29	32	0.071	0.566253	10.158	3.554362	1.097952
TARA_N010000582	35.49691	-2484	0.101888	11.09547	0.772148	0.002862	28	34	37	0.237125	0.401861	8.035625	0.967928	1.605849
TARA_N010000586	35.49691	-2484	0.101888	11.09547	0.772148	0.002862	28	34	37	0.237125	0.401861	8.035625	0.967928	1.605849
TARA_N010000588	35.49691	-2484	0.101888	11.09547	0.772148	0.002862	28	34	37	0.237125	0.401861	8.035625	0.967928	1.605849
TARA_N010000591	34.51677	-2387	0.101888	10.79018	0.789471	0.002213	54	29	32	0.071	0.566253	10.158	3.554362	1.097952
TARA_N010000593	34.51677	-2387	0.101888	10.79018	0.789471	0.002213	54	29	32	0.071	0.566253	10.158	3.554362	1.097952
TARA_N010000602	34.269352	-2435	0.101888	8.923581	0	0.001799	32	28	32					
TARA_N010000604	34.269352	-2435	0.101888	8.923581	0	0.001799	32	28	32					
TARA_N010000606	34.269352	-2435	0.101888	8.923581	0	0.001799	32	28	32					
TARA_N010000610	34.269352	-2435	0.101888	8.923581	0	0.001799	32	28	32					
TARA_N010000611	34.269352	-2435	0.101888	8.923581	0	0.001799	32	28	32					
TARA_N010000614	34.269352	-2334	0.101888	11.09547	0.772148	0.002862	13	26	26	0.237125	0.401861	8.035625	0.967928	1.605849
TARA_N010000616	34.269352	-2435	0.101888	11.09448	0.846647	0.002966	32	28	32	0.237125	0.401861	8.035625	0.967928	1.605849
TARA_N010000617	34.269352	-2435	0.101888	11.09448	0.846647	0.002966	32	28	32	0.237125	0.401861	8.035625	0.967928	1.605849
TARA_N010000618	33.815914	-2387	0.101888	10.79018	0.789471	0.002213	54	29	32	0.071	0.566253	10.158	3.554362	1.097952
TARA_N010000620	34.221066	-2387	0.101888	10.79018	0.789471	0.002213	54	29	32	0.071	0.566253	10.158	3.554362	1.097952
TARA_N010000623	32.380615	-3336	0.121118	8.47447	1.174328	0.003655	16	20	5	0.13475	0.356899	5.1155	4.012069	-0.594884
TARA_N010000628	32.060406	-3412	0.121118	6.73489	0.764172	0.002355	14	10	7	0.309	0.709183	11.784	4.95809	0.437072000000001
TARA_N010000639	32.060406	-3412	0.121118	6.73489	0.764172	0.002355	14	10	7	0.309	0.709183	11.784	4.95809	0.437072000000001
TARA_N010000642	32.803944	-3412	0.121118	8.47447	1.174328	0.003655	14	10	7	0.13475	0.356899	5.1155	4.012069	-0.594884
TARA_N010000646	31.927647	-3412	0.121118	6.73489	0.764172	0.002355	14	10	7	0.309	0.709183	11.784	4.95809	0.437072000000001
TARA_N010000650	32.87033	-3412	0.121118	8.47447	1.174328	0.003655	14	10	7	0.13475	0.356899	5.1155	4.012069	-0.594884
TARA_N010000657	31.845161	-3470	0.121118	0.22498	0	0.001811	14	13	18					
TARA_N010000661	31.845161	-3470	0.121118	0.22498	0	0.001811	14	13	18					
TARA_N010000662	32.380615	-3336	0.121118	8.47447	1.174328	0.003655	16	20	5	0.13475	0.356899	5.1155	4.012069	-0.594884
TARA_N010000663	32.060406	-3412	0.121118	6.73489	0.764172	0.002355	14	10	7	0.309	0.709183	11.784	4.95809	0.437072000000001
TARA_N010000667	32.274784	-3083	0.058176	1.899612	2.780097	0.003632	14	19	25	0.101	0.290483	2.7725	4.18531	-1.875228
TARA_N010000679	32.274784	-3083	0.058176	1.899612	2.780097	0.003632	14	19	25	0.101	0.290483	2.7725	4.18531	-1.875228
TARA_N010000840	36.08005	-32	0	-1.2923	0.602814	0.003517	34	10	5	0.0355	0.383179	1.39175	5.784145	-4.739114
TARA_N010000846	36.36472	-225	0	1.325833	0.119264	0.002453	27	24	46	0.008333	0.047034	0.278	0.244154	-0.474544
TARA_N010000851	36.08005	-32	0	-1.533492	0.509085	0.004017	34	10	5	0.075667	0.482771	2.080833	8.877352	-5.643503
TARA_N010000854	36.34952	-225	0	1.325833	0.119264	0.002453	27	24	46	0.008333	0.047034	0.278	0.244154	-0.474544
TARA_N010000856	36.34952	-318	0	1.325833	0.119264	0.002453	83	14	25	0.008333	0.047034	0.278	0.244154	-0.474544
TARA_N010000862	36.08005	-32	0	-1.533492	0.509085	0.004017	34	10	5	0.075667	0.482771	2.080833	8.877352	-5.643503
TARA_N010000869	36.34952	-318	0	1.325833	0.119264	0.002453	83	14	25	0.008333	0.047034	0.278	0.244154	-0.474544
TARA_N010000873	36.22067	-32	0	2.507887	0.547446	0.005696	34	10	5	0.014667	0.238302	0.247333	11.775524	-3.565499
TARA_N010000880	36.08005	-32	0	-1.533492	0.509085	0.004017	34	10	5	0.075667	0.482771	2.080833	8.877352	-5.643503
TARA_N010000885	36.22067	-32	0	2.507887	0.547446	0.005696	34	10	5	0.014667	0.238302	0.247333	11.775524	-3.565499
TARA_N010000889	36.22067	-32	0	2.507887	0.547446	0.005696	34	10	5	0.014667	0.238302	0.247333	11.775524	-3.565499
TARA_N010000895	36.08005	-32	0	2.507887	0.547446	0.005696	34	10	5	0.014667	0.238302	0.247333	11.775524	-3.565499
TARA_N010000897		-33	0	-1.649738	1.417326	0.0041	19	16	20	0.074	0.216027	0.513	0.465648	-2.943432
TARA_N010000901		-33	0	-1.649738	1.417326	0.0041	19	16	20	0.074	0.216027	0.513	0.465648	-2.943432
TARA_N010000906		-33	0	-1.647244	1.375654	0.004228	19	16	20	0.124	0.307592	1.227	0.851791	-3.694472
TARA_N010000911		-33	0	-1.647244	1.375654	0.004228	19	16	20	0.124	0.307592	1.227	0.851791	-3.694472
TARA_N010000917		-33	0	-1.649737	1.417326	0.0041	19	16	20	0.074	0.216027	0.513	0.465648	-2.943432
TARA_N010000921		-33	0	-1.649738	1.417326	0.0041	19	16	20	0.074	0.216027	0.513	0.465648	-2.943432
TARA_N010000925		-33	0	-1.575856	1.283983	0.004337	19	16	20	0.132	0.330018	1.716	1.1832	-3.564288
TARA_N010000929		-33	0	-1.622906	1.333059	0.004289	19	16	20	0.124	0.307592	1.227	0.851791	-3.694472
TARA_N010000938	7.141685	-513	0	4.20173	0	0.002966		15	89					
TARA_N010000943	7.235112	-489	0	2.496125	0.825917	0.003484	18	19	94					
TARA_N010000947	7.235112	-489	0	2.496125	0.825917	0.003484	18	19	94					
TARA_N010000948	7.235112	-489	0	2.496125	0.825917	0.003484	18	19	94					
TARA_N010000951	6.347443	-2770	0.078105	5.295265	0.613636	0.002962	23	73	82	0.31575	0.511975	5.8035	2.252584	-2.3881
TARA_N010000955	6.177543	-2760	0.078105	4.791395	0	0.001863		70	79	0.134	0.851461	9.908	4.07817	-3.715376
TARA_N010000957	6.347443	-2770	0.078105	5.295265	0.613636	0.002962	23	73	82	0.31575	0.511975	5.8035	2.252584	-2.3881
TARA_N010000962	6.347443	-2781	0.078105	5.295265	0.613636	0.002962	14	45	75	0.31575	0.511975	5.8035	2.252584	-2.3881
TARA_N010000966	6.347443	-2781	0.078105	5.295265	0.613636	0.002962	14	45	75	0.31575	0.511975	5.8035	2.252584	-2.3881
TARA_N010000967	6.347443	-2781	0.078105	5.295265	0.613636	0.002962	14	45	75	0.31575	0.511975	5.8035	2.252584	-2.3881
TARA_N010000980	6.177543	-2760	0.078105	4.791395	0	0.001863		70	79	0.134	0.851461	9.908	4.07817	-3.715376
TARA_S200000501	23.315666	-818	0.066158	18.30575	0.076875	0.00235	82	31	60	0.0263	0.0131	0.038	0.58135	-0.1716
TARA_S400007202	20.393198	-2869	0	19.1055	0.123858	0.00263	55	49	63	0.0075	0.0095	0.0225	1.02675	-0.1295
TARA_S400007204	20.24321	-3134	0	19.1055	0.123858	0.00263	58	47	57	0.0075	0.0095	0.0225	1.02675	-0.1295
TARA_X000000263	42.892536	-62	0.031746	20.238088	0.180403		36	15	25					
TARA_X000000323	42.892536	-62	0.031746	20.238088	0.180403		36	15	25					
TARA_X000000325	42.892536	-62	0.031746	20.238088	0.180403		36	15	25					
TARA_X000000357	42.892536	-49	0.031746	20.238088	0.180403		38	10	36					
TARA_X000000359	42.892536	-49	0.031746	16.3584	0.535777		38	10	36					
TARA_X000000361	42.892536	-49	0.031746	16.3584	0.535777		38	10	36					
TARA_X000000368	42.892536	-49	0.031746	16.3584	0.535777		38	10	36					
TARA_X000000408	42.892536	-49	0.031746	16.3584	0.535777		38	10	36					
TARA_X000000410	42.892536	-49	0.031746	16.3584	0.535777		38	10	36					
TARA_X000000488	40.81927	-1255	0.28453	20.730517	0.607927		59	51	61	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000490	40.81927	-1255	0.28453	20.730517	0.607927		59	51	61	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000521	41.029285	-1266	0.28453	20.730517	0.607927		66	45	56	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000525	41.029285	-1295	0.28453		0.341459		39	35	37	0.3805	0.078	1.8925	1.146	0.6445
TARA_X000000567	41.029285	-1295	0.28453		0.341459		39	35	37	0.3805	0.078	1.8925	1.146	0.6445
TARA_X000000569	41.029285	-1295	0.28453		0.341459		39	35	37	0.3805	0.078	1.8925	1.146	0.6445
TARA_X000000608	40.733418	-649	0	18.589717	1.335038		15	11	4	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000609	40.733418	-649	0	18.589717	1.335038		15	11	4	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000610	40.733418	-649	0	18.589717	1.335038		15	11	4	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000655	40.733418	-649	0	18.589717	1.335038		15	11	4	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000658	40.733418	-649	0	18.589717	1.335038		15	11	4	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000659	40.733418	-649	0	18.589717	1.335038		15	11	4	0.0215	0.0925	0.3435	0.891375	-1.1365
TARA_X000000690	40.733418	-649	0	18.878703	0.327175		15	11	4	0.046	0.145875	2.499	1.736125	0.165
TARA_X000000692	40.733418	-649	0	18.878703	0.327175		15	11	4	0.046	0.145875	2.499	1.736125	0.165
TARA_X000000706	40.733418	-649	0	18.878703	0.327175		15	11	4	0.046	0.145875	2.499	1.736125	0.165
TARA_X000000741	39.77825	-2780	0	17.521075	0.338691		45	33	45	0	0.0065	0.028	0.4985	-0.076
TARA_X000000775	37.798237	-2860	0.062714	23.8501	0		33	10	35					
TARA_X000000796	37.798237	-2860	0.062714	23.8501	0		33	10	35					
TARA_X000000834	37.798237	-2860	0.062714	23.8501	0		33	10	35					
TARA_X000000838	37.798237	-2860	0.062714	17.0133	0.332064		33	10	35					
TARA_X000000870	37.798237	-2860	0.062714	16.845	0.318337		33	10	35					
TARA_X000000886	37.798237	-2860	0.062714	16.845	0.318337		33	10	35					
TARA_X000000888	37.798237	-2860	0.062714	16.845	0.318337		33	10	35					
TARA_X000000921	37.798237	-2860	0.062714	23.8501	0		33	10	35					
TARA_X000000925	37.798237	-2860	0.062714	17.0133	0.332064		33	10	35					
TARA_X000000954	38.18496	-2913	0.190651	24.4828	0.136232		54	25	35					
TARA_X000000970	38.18496	-2913	0.190651	24.4828	0.136232		54	25	35					
TARA_X000001006	39.468113	-2913	0.190651	24.4828	0.136232		54	25	35					
TARA_X000001010	39.468113	-2866	0.190651	15.8045	0.442902		56		25					
TARA_X000001040	39.54787	-2866	0.190651	15.9708	0.442902		56		25					
TARA_X000001042	39.54787	-2866	0.190651	15.9708	0.442902		56		25					
TARA_X000001056	39.54787	-2866	0.190651	15.9708	0.442902		56		25					
TARA_X000001113	37.769733	-2243	0.187437	23.6849	0.192964		62	31	45					
TARA_X000001132	37.769733	-2243	0.187437	23.6849	0.192964		62	31	45					
TARA_X000001168	37.5605	-2270	0.187437	23.6849	0.192963		72	29	41					
TARA_X000001172	37.5605	-2270	0.187437	13.271675	0.198795		72	29	41					
TARA_X000001174	37.5605	-2270	0.187437	23.6849	0.192963		72	29	41					
TARA_X000001180	37.5605	-2270	0.187437	13.271675	0.198795		72	29	41					
TARA_X000001215	37.5605	-2270	0.187437	14.1012	0.306994		72	29	41					
TARA_X000001235	37.5605	-2270	0.187437	14.1012	0.306994		72	29	41					
TARA_X000001237	37.5605	-2270	0.187437	14.1012	0.306994		72	29	41					
TARA_X000001286	27.771732		0											
TARA_X000001288	27.771732		0											
TARA_X000001334	27.771732		0											
TARA_X000001338	27.771732		0											
TARA_X000001343	26.551172	-2485	0.056309	22.886258		0.002533		21	31					
TARA_X000001347	25.532679	-2485	0.056309	13.541833		0.003002		21	31					
TARA_X100000001	27.771732		0											
