sample_id_pangaea	sample_material	event_date	event_latitude	event_longitude	depth_nominal	marine_biome	ocean_region	biogeo_province	station	depth	size_fraction	lower_size_fraction	upper_size_fraction	depthplot	sizeplot	station_plot	biomeplot	polar	abs_lat	uniq	complete	coral_station
TARA_A100001246	TARA_033_SRF_180-2000	2010-01-13T10:10	22.085	38.2083	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	033	SRF	180-2000	180	2000	SRF	meso	033 SRF	Coastal	Non polar	22.085	yes	no	no
TARA_A100001332	TARA_030_DCM_0.8-5	2009-12-15T15:23:37	33.9235	32.8118	70	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	DCM	0.8-5	0.8	5	MIX/DCM	piconano	030 MIX/DCM	Westerlies	Non polar	33.9235	yes	no	no
TARA_A100001333	TARA_030_DCM_0.8-5	2009-12-15T15:23:37	33.9235	32.8118	70	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	DCM	0.8-5	0.8	5	MIX/DCM	piconano	030 MIX/DCM	Westerlies	Non polar	33.9235	no	no	no
TARA_A100001335	TARA_030_DCM_5-20	2009-12-15T15:23:37	33.9235	32.8118	70	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	DCM	5-20	5	20	MIX/DCM	nano	030 MIX/DCM	Westerlies	Non polar	33.9235	yes	no	no
TARA_A100001403	TARA_031_SRF_0.22-1.6	2010-01-09T07:15	27.16	34.835	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	031	SRF	0.22-1.6	0.22	1.6	SRF	pico	031 SRF	Coastal	Non polar	27.16	yes	no	no
TARA_A100001431	TARA_031_SRF_180-2000	2010-01-09T09:25	27.1483	34.8117	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	031	SRF	180-2000	180	2000	SRF	meso	031 SRF	Coastal	Non polar	27.1483	yes	no	no
TARA_A100001432	TARA_031_SRF_20-180	2010-01-09T07:37	27.155	34.83	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	031	SRF	20-180	20	180	SRF	micro	031 SRF	Coastal	Non polar	27.155	yes	no	no
TARA_A100001433	TARA_031_SRF_0.8-20	2010-01-09T07:15	27.16	34.835	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	031	SRF	0.8-20	0.8	20	SRF	piconano	031 SRF	Coastal	Non polar	27.16	yes	no	no
TARA_A100001638	TARA_030_SRF_5-20	2009-12-15T10:41	33.9179	32.898	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	SRF	5-20	5	20	SRF	nano	030 SRF	Westerlies	Non polar	33.9179	yes	no	no
TARA_A100001639	TARA_030_SRF_0.8-5	2009-12-15T10:41	33.9179	32.898	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	SRF	0.8-5	0.8	5	SRF	piconano	030 SRF	Westerlies	Non polar	33.9179	yes	no	no
TARA_A100001640	TARA_030_SRF_0.8-5	2009-12-15T10:41	33.9179	32.898	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	SRF	0.8-5	0.8	5	SRF	piconano	030 SRF	Westerlies	Non polar	33.9179	no	no	no
TARA_A100001644	TARA_030_DCM_20-180	2009-12-15T13:05	33.9189	32.8532	70	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	DCM	20-180	20	180	MIX/DCM	micro	030 MIX/DCM	Westerlies	Non polar	33.9189	yes	no	no
TARA_A100001645	TARA_030_DCM_20-180	2009-12-15T13:05	33.9189	32.8532	70	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	DCM	20-180	20	180	MIX/DCM	micro	030 MIX/DCM	Westerlies	Non polar	33.9189	no	no	no
TARA_A100001646	TARA_030_SRF_20-180	2009-12-15T11:13	33.9178	32.8849	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	SRF	20-180	20	180	SRF	micro	030 SRF	Westerlies	Non polar	33.9178	yes	no	no
TARA_A100001647	TARA_030_SRF_20-180	2009-12-15T11:13	33.9178	32.8849	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	SRF	20-180	20	180	SRF	micro	030 SRF	Westerlies	Non polar	33.9178	no	no	no
TARA_A100001648	TARA_030_SRF_180-2000	2009-12-15T12:44	33.9184	32.86	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	SRF	180-2000	180	2000	SRF	meso	030 SRF	Westerlies	Non polar	33.9184	yes	no	no
TARA_A100001649	TARA_030_SRF_180-2000	2009-12-15T12:44	33.9184	32.86	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	030	SRF	180-2000	180	2000	SRF	meso	030 SRF	Westerlies	Non polar	33.9184	no	no	no
TARA_A100001685	TARA_033_DCM_0.8->	2010-01-13T10:54:15	22.1233	38.1983	70	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	033	DCM	0.8->	0.8		MIX/DCM	piconano	033 MIX/DCM	Coastal	Non polar	22.1233	yes	no	no
TARA_A100001686	TARA_033_DCM_0.8->	2010-01-13T10:54:15	22.1233	38.1983	40	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	033	DCM	0.8->	0.8		MIX/DCM	piconano	033 MIX/DCM	Coastal	Non polar	22.1233	no	no	no
TARA_A200000102	TARA_007_DCM_20-180	2009-09-23T18:32	37.0112	1.946	42	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	DCM	20-180	20	180	MIX/DCM	micro	007 MIX/DCM	Westerlies	Non polar	37.0112	yes	yes	no
TARA_A200000110	TARA_007_SRF_5-20	2009-09-23T12:50	37.051	1.9378	9	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	SRF	5-20	5	20	SRF	nano	007 SRF	Westerlies	Non polar	37.051	yes	yes	no
TARA_A200000113	TARA_007_SRF_0.22-1.6	2009-09-23T12:50	37.051	1.9378	9	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	SRF	0.22-1.6	0.22	1.6	SRF	pico	007 SRF	Westerlies	Non polar	37.051	yes	yes	no
TARA_A200000123	TARA_007_SRF_0.8-5	2009-09-23T12:50	37.051	1.9378	9	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	SRF	0.8-5	0.8	5	SRF	piconano	007 SRF	Westerlies	Non polar	37.051	yes	yes	no
TARA_A200000139	TARA_007_SRF_20-180	2009-09-23T14:39	37.0299	1.9575	9	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	SRF	20-180	20	180	SRF	micro	007 SRF	Westerlies	Non polar	37.0299	yes	yes	no
TARA_A200000148	TARA_007_DCM_5-20	2009-09-23T16:08	37.0541	1.9478	42	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	DCM	5-20	5	20	MIX/DCM	nano	007 MIX/DCM	Westerlies	Non polar	37.0541	yes	yes	no
TARA_A200000158	TARA_007_DCM_0.8-5	2009-09-23T16:08	37.0541	1.9478	42	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	DCM	0.8-5	0.8	5	MIX/DCM	piconano	007 MIX/DCM	Westerlies	Non polar	37.0541	yes	yes	no
TARA_A200000159	TARA_007_DCM_0.22-1.6	2009-09-23T16:08	37.0541	1.9478	42	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	007 MIX/DCM	Westerlies	Non polar	37.0541	yes	yes	no
TARA_A200000170	TARA_007_SRF_180-2000	2009-09-23T17:54	37.0242	1.9486	9	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	007	SRF	180-2000	180	2000	SRF	meso	007 SRF	Westerlies	Non polar	37.0242	yes	yes	no
TARA_B000000437	TARA_065_SRF_0.22-3	2010-07-12T05:59	-35.1728	26.2868	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	065	SRF	0.22-3	0.22	3	SRF	pico	065 SRF	Coastal	Non polar	35.1728	yes	yes	no
TARA_B000000441	TARA_065_DCM_0.22-3	2010-07-12T11:03:22	-35.2421	26.3048	30	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	065	DCM	0.22-3	0.22	3	MIX/DCM	pico	065 MIX/DCM	Coastal	Non polar	35.2421	yes	no	no
TARA_B000000460	TARA_065_MES_0.22-3	2010-07-12T06:46:23	-35.1889	26.2905	850	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	065	MES	0.22-3	0.22	3	MES	pico	065 MES	Coastal	Non polar	35.1889	yes	no	no
TARA_B000000475	TARA_066_SRF_0.22-3	2010-07-15T12:22	-34.9449	17.9189	5	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	066	SRF	0.22-3	0.22	3	SRF	pico	066 SRF	Coastal	Non polar	34.9449	yes	yes	no
TARA_B000000477	TARA_066_DCM_0.22-3	2010-07-15T15:36:10	-34.8901	18.0459	30	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	066	DCM	0.22-3	0.22	3	MIX/DCM	pico	066 MIX/DCM	Coastal	Non polar	34.8901	yes	no	no
TARA_B000000532	TARA_062_SRF_0.22-3	2010-07-03T08:09	-22.3368	40.3412	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	062	SRF	0.22-3	0.22	3	SRF	pico	062 SRF	Coastal	Non polar	22.3368	yes	yes	yes
TARA_B000000557	TARA_058_DCM_0.22-3	2010-06-29T15:00	-17.2855	42.2866	66	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	058	DCM	0.22-3	0.22	3	MIX/DCM	pico	058 MIX/DCM	Coastal	Non polar	17.2855	yes	yes	no
TARA_B000000565	TARA_057_SRF_0.22-3	2010-06-27T12:05	-17.0248	42.7401	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	057	SRF	0.22-3	0.22	3	SRF	pico	057 SRF	Coastal	Non polar	17.0248	yes	no	yes
TARA_B000000609	TARA_056_SRF_0.22-3	2010-06-26T07:05	-15.3424	43.2965	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	056	SRF	0.22-3	0.22	3	SRF	pico	056 SRF	Coastal	Non polar	15.3424	yes	no	no
TARA_B100000003	TARA_034_SRF_0.22-1.6	2010-01-20T04:27	18.3967	39.875	5	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	SRF	0.22-1.6	0.22	1.6	SRF	pico	034 SRF	Coastal	Non polar	18.3967	yes	yes	no
TARA_B100000029	TARA_034_DCM_0.22-1.6	2010-01-20T11:50	18.4417	39.8567	60	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	034	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	034 MIX/DCM	Coastal	Non polar	18.4417	yes	yes	no
TARA_B100000034	TARA_036_SRF_0.22-1.6	2010-03-12T06:06	20.8183	63.5047	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	SRF	0.22-1.6	0.22	1.6	SRF	pico	036 SRF	Coastal	Non polar	20.8183	yes	yes	no
TARA_B100000035	TARA_036_DCM_0.22-1.6	2010-03-12T12:23	20.8222	63.5133	17	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	036	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	036 MIX/DCM	Coastal	Non polar	20.8222	yes	yes	no
TARA_B100000066	TARA_038_SRF_0.22-1.6	2010-03-15T03:35	19.0393	64.4913	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	038	SRF	0.22-1.6	0.22	1.6	SRF	pico	038 SRF	Trades	Non polar	19.0393	yes	yes	no
TARA_B100000071	TARA_038_MES_0.22-1.6	2010-03-16T06:13:30	19.0351	64.5638	340	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	038	MES	0.22-1.6	0.22	1.6	MES	pico	038 MES	Trades	Non polar	19.0351	yes	no	no
TARA_B100000073	TARA_038_DCM_0.22-1.6	2010-03-15T11:18	19.0284	64.5126	25	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	038	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	038 MIX/DCM	Trades	Non polar	19.0284	yes	yes	no
TARA_B100000085	TARA_039_DCM_0.22-1.6	2010-03-18T11:33	18.5839	66.4727	25	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	039	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	039 MIX/DCM	Trades	Non polar	18.5839	yes	yes	no
TARA_B100000097	TARA_039_MES_0.22-1.6	2010-03-20T08:15:28	18.7341	66.3896	270	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	039	MES	0.22-1.6	0.22	1.6	MES	pico	039 MES	Trades	Non polar	18.7341	yes	no	no
TARA_B100000105	TARA_039_DCM_1.6-20	2010-03-18T11:33	18.5839	66.4727	25	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	039	DCM	1.6-20	1.6	20	MIX/DCM		039 MIX/DCM	Trades	Non polar	18.5839	no	no	no
TARA_B100000123	TARA_042_SRF_0.22-1.6	2010-04-04T02:47	6.0001	73.8955	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	042	SRF	0.22-1.6	0.22	1.6	SRF	pico	042 SRF	Trades	Non polar	6.0001	yes	yes	no
TARA_B100000131	TARA_042_DCM_0.22-1.6	2010-04-04T09:50	5.9998	73.9067	80	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	042	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	042 MIX/DCM	Trades	Non polar	5.9998	yes	yes	no
TARA_B100000161	TARA_045_SRF_0.22-1.6	2010-04-13T03:21	0.0033	71.6428	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	045	SRF	0.22-1.6	0.22	1.6	SRF	pico	045 SRF	Trades	Non polar	0.0033	yes	yes	no
TARA_B100000214	TARA_052_DCM_0.22-1.6	2010-05-17T11:42	-16.9534	53.9601	75	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	052	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	052 MIX/DCM	Trades	Non polar	16.9534	yes	yes	no
TARA_B100000242	TARA_048_SRF_0.22-1.6	2010-04-19T07:56	-9.3921	66.4228	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	048	SRF	0.22-1.6	0.22	1.6	SRF	pico	048 SRF	Trades	Non polar	9.3921	yes	no	no
TARA_B100000282	TARA_041_SRF_0.22-1.6	2010-03-30T02:47	14.6059	69.9776	5	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	041	SRF	0.22-1.6	0.22	1.6	SRF	pico	041 SRF	Trades	Non polar	14.6059	yes	yes	no
TARA_B100000287	TARA_041_DCM_0.22-1.6	2010-03-30T10:56	14.5536	70.0128	60	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	041	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	041 MIX/DCM	Trades	Non polar	14.5536	yes	yes	no
TARA_B100000315	TARA_037_MES_0.22-1.6	2010-03-12T17:08:47	20.8457	63.5851	600	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	037	MES	0.22-1.6	0.22	1.6	MES	pico	037 MES	Coastal	Non polar	20.8457	yes	no	no
TARA_B100000378	TARA_056_MES_0.22-3	2010-06-26T07:12:30	-15.3379	43.2948	1000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	056	MES	0.22-3	0.22	3	MES	pico	056 MES	Coastal	Non polar	15.3379	yes	no	no
TARA_B100000401	TARA_064_SRF_0.22-3	2010-07-07T04:48	-29.5019	37.9889	5	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	SRF	0.22-3	0.22	3	SRF	pico	064 SRF	Coastal	Non polar	29.5019	yes	yes	no
TARA_B100000405	TARA_064_DCM_0.22-3	2010-07-08T06:21	-29.5333	37.9117	65	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	DCM	0.22-3	0.22	3	MIX/DCM	pico	064 MIX/DCM	Coastal	Non polar	29.5333	yes	yes	no
TARA_B100000408	TARA_064_MES_0.22-3	2010-07-07T12:13:35	-29.5046	37.9599	1000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	064	MES	0.22-3	0.22	3	MES	pico	064 MES	Coastal	Non polar	29.5046	yes	no	no
TARA_B100000424	TARA_072_SRF_0.22-3	2010-10-05T08:00	-8.7789	-17.9099	5	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	072	SRF	0.22-3	0.22	3	SRF	pico	072 SRF	Trades	Non polar	8.7789	yes	yes	no
TARA_B100000427	TARA_072_DCM_0.22-3	2010-10-05T15:35	-8.7296	-17.9604	100	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	072	DCM	0.22-3	0.22	3	MIX/DCM	pico	072 MIX/DCM	Trades	Non polar	8.7296	yes	yes	no
TARA_B100000446	TARA_070_MES_0.22-3	2010-09-21T11:57:54	-20.4075	-3.1641	800	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	070	MES	0.22-3	0.22	3	MES	pico	070 MES	Trades	Non polar	20.4075	yes	no	no
TARA_B100000459	TARA_070_SRF_0.22-3	2010-09-21T06:55	-20.4091	-3.1759	5	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	070	SRF	0.22-3	0.22	3	SRF	pico	070 SRF	Trades	Non polar	20.4091	yes	yes	no
TARA_B100000470	TARA_068_MES_0.22-3	2010-09-13T13:02:33	-31.0198	4.6685	700	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	068	MES	0.22-3	0.22	3	MES	pico	068 MES	Trades	Non polar	31.0198	yes	no	no
TARA_B100000475	TARA_068_SRF_0.22-3	2010-09-14T06:55	-31.0266	4.665	5	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	068	SRF	0.22-3	0.22	3	SRF	pico	068 SRF	Trades	Non polar	31.0266	yes	yes	no
TARA_B100000482	TARA_068_DCM_0.22-3	2010-09-14T13:30	-31.027	4.6802	50	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	068	DCM	0.22-3	0.22	3	MIX/DCM	pico	068 MIX/DCM	Trades	Non polar	31.027	yes	no	no
TARA_B100000497	TARA_067_SRF_0.22-3	2010-09-07T06:19	-32.2401	17.7103	5	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	067	SRF	0.22-3	0.22	3	SRF	pico	067 SRF	Coastal	Non polar	32.2401	yes	yes	no
TARA_B100000508	TARA_072_MES_0.22-3	2010-10-06T07:58:54	-8.7986	-17.9034	800	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	072	MES	0.22-3	0.22	3	MES	pico	072 MES	Trades	Non polar	8.7986	yes	no	no
TARA_B100000513	TARA_076_SRF_0.22-3	2010-10-16T09:55	-20.9354	-35.1803	5	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	076	SRF	0.22-3	0.22	3	SRF	pico	076 SRF	Trades	Non polar	20.9354	yes	yes	no
TARA_B100000519	TARA_076_DCM_0.22-3	2010-10-16T16:58:37	-21.0292	-35.3498	150	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	076	DCM	0.22-3	0.22	3	MIX/DCM	pico	076 MIX/DCM	Trades	Non polar	21.0292	yes	yes	no
TARA_B100000524	TARA_078_SRF_0.22-3	2010-11-04T10:24	-30.1367	-43.2899	5	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	078	SRF	0.22-3	0.22	3	SRF	pico	078 SRF	Trades	Non polar	30.1367	yes	yes	no
TARA_B100000530	TARA_078_DCM_0.22-3	2010-11-04T18:16:53	-30.1484	-43.2705	120	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	078	DCM	0.22-3	0.22	3	MIX/DCM	pico	078 MIX/DCM	Trades	Non polar	30.1484	yes	no	no
TARA_B100000575	TARA_111_SRF_0.22-3	2011-05-31T14:25	-16.9601	-100.6335	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	111	SRF	0.22-3	0.22	3	SRF	pico	111 SRF	Trades	Non polar	16.9601	yes	yes	no
TARA_B100000578	TARA_111_SRF_0.22-3	2011-05-31T14:25	-16.9601	-100.6335	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	111	SRF	0.22-3	0.22	3	SRF	pico	111 SRF	Trades	Non polar	16.9601	no	no	no
TARA_B100000579	TARA_111_DCM_0.22-3	2011-05-31T20:28:10	-16.9587	-100.6751	90	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	111	DCM	0.22-3	0.22	3	MIX/DCM	pico	111 MIX/DCM	Trades	Non polar	16.9587	yes	yes	no
TARA_B100000581	TARA_111_DCM_0.22-3	2011-05-31T20:28:10	-16.9587	-100.6751	90	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	111	DCM	0.22-3	0.22	3	MIX/DCM	pico	111 MIX/DCM	Trades	Non polar	16.9587	no	no	no
TARA_B100000585	TARA_111_MES_0.22-3	2011-06-01T16:00:59	-16.9486	-100.6715	350	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	111	MES	0.22-3	0.22	3	MES	pico	111 MES	Trades	Non polar	16.9486	yes	no	no
TARA_B100000586	TARA_111_MES_0.22-3	2011-06-01T16:00:59	-16.9486	-100.6715	350	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	111	MES	0.22-3	0.22	3	MES	pico	111 MES	Trades	Non polar	16.9486	no	no	no
TARA_B100000609	TARA_128_SRF_0.22-3	2011-09-04T18:00	3e-04	-153.6759	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	128	SRF	0.22-3	0.22	3	SRF	pico	128 SRF	Trades	Non polar	3e-04	yes	yes	no
TARA_B100000614	TARA_128_DCM_0.22-3	2011-09-05T18:40	0.0222	-153.6858	40	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	128	DCM	0.22-3	0.22	3	MIX/DCM	pico	128 MIX/DCM	Trades	Non polar	0.0222	yes	yes	no
TARA_B100000674	TARA_124_SRF_0.22-3	2011-08-04T18:33	-9.1504	-140.5216	5	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	SRF	0.22-3	0.22	3	SRF	pico	124 SRF	Trades	Non polar	9.1504	yes	yes	no
TARA_B100000676	TARA_124_MIX_0.22-3	2011-08-05T17:31:19	-9.0714	-140.5973	120	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	124	MIX	0.22-3	0.22	3	MIX/DCM	pico	124 MIX/DCM	Trades	Non polar	9.0714	yes	no	no
TARA_B100000678	TARA_122_MES_0.22-3	2011-07-27T19:28:43	-8.9729	-139.2393	600	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	122	MES	0.22-3	0.22	3	MES	pico	122 MES	Trades	Non polar	8.9729	yes	no	no
